iso3,year,gdp,population,ruleoflaw,litigation,fillingdate,ghg,lnghg,lngdp,lngdp2,lnpopulation,lnlaw,HI,MI,UMI,litigation_lnlaw,EIT,EU,ncl,ncllitig,kyoto,country,eps,eps_mk,eps_nm,eps_ts,_merge,id,eu,_Iyear_1991,_Iyear_1992,_Iyear_1993,_Iyear_1994,_Iyear_1995,_Iyear_1996,_Iyear_1997,_Iyear_1998,_Iyear_1999,_Iyear_2000,_Iyear_2001,_Iyear_2002,_Iyear_2003,_Iyear_2004,_Iyear_2005,_Iyear_2006,_Iyear_2007,_Iyear_2008,_Iyear_2009,_Iyear_2010,_Iyear_2011,_Iyear_2012,_Iyear_2013,_Iyear_2014,_Iyear_2015,_Iyear_2016,_Iyear_2017,_Iyear_2018
"GRC",2000,29133.966,10805808,80.19802,0,0,1.179e+08,18.58552,10.27966,105.6714,16.19559,4.384499,1,0,0,0,1,1,1,0,0,"Greece",1.3888888,.66666669,2.5,1,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRC",2001,30180.357,10862132,,0,0,1.185e+08,18.59051,10.31495,106.3981,16.20079,,1,0,0,,1,1,1,0,0,"Greece",1.3888888,.66666669,2.5,1,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRC",2002,31249.533,10902022,73.76237,0,0,1.189e+08,18.59371,10.34976,107.1175,16.20446,4.300848,1,0,0,0,1,1,1,0,0,"Greece",1.3888888,.66666669,2.5,1,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRC",2003,32981.495,10928070,75.74258,0,0,1.222e+08,18.62125,10.4037,108.237,16.20684,4.327341,1,0,0,0,1,1,1,0,0,"Greece",1.4722222,.66666669,2.5,1.25,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRC",2004,34565.061,10955141,77.99043,0,0,1.218e+08,18.61806,10.4506,109.215,16.20932,4.356586,1,0,0,0,1,1,1,0,0,"Greece",1.4166666,.5,2.5,1.25,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRC",2005,34670.335,10987314,75.11961,0,0,1.239e+08,18.63507,10.45364,109.2786,16.21225,4.319082,1,0,0,0,1,1,1,0,0,"Greece",1.7777778,.83333331,4,.5,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRC",2006,36520.206,11020362,77.03349,0,0,1.223e+08,18.62191,10.50562,110.3681,16.21526,4.34424,1,0,0,0,1,1,1,0,0,"Greece",1.8888888,1.1666666,4,.5,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"GRC",2007,37619.824,11048473,77.51196,0,1,1.256e+08,18.64885,10.53529,110.9922,16.2178,4.350432,1,0,0,0,1,1,1,0,0,"Greece",1.9722222,.66666669,4,1.25,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"GRC",2008,37394.335,11077841,78.36539,1,1,1.218e+08,18.61781,10.52927,110.8656,16.22046,4.361382,1,0,0,4.361382,1,1,1,1,1,"Greece",2.25,1,4,1.75,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GRC",2009,35692.101,11107017,68.24644,1,1,1.149e+08,18.55957,10.48269,109.8867,16.22309,4.223125,1,0,0,4.223125,1,1,1,1,1,"Greece",2.4444444,.83333331,4.25,2.25,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"GRC",2010,33693.211,11121341,66.82465,1,1,1.082e+08,18.4994,10.42505,108.6817,16.22438,4.202072,1,0,0,4.202072,1,1,1,1,1,"Greece",2.6111112,.83333331,4.25,2.75,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"GRC",2011,30318.405,11104899,66.19718,1,1,1.058e+08,18.47668,10.31951,106.4923,16.2229,4.192638,1,0,0,4.192638,1,1,1,1,1,"Greece",2.75,1,4.25,3,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"GRC",2012,28322.573,11045011,63.38028,1,1,1.006e+08,18.42666,10.25141,105.0915,16.21749,4.149153,1,0,0,4.149153,1,1,1,1,1,"Greece",2.6388888,.66666669,4.25,3,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"GRC",2013,27810.911,10965211,64.78873,1,1,92970000,18.34779,10.23318,104.7181,16.21024,4.171132,1,0,0,4.171132,1,1,1,1,1,"Greece",2.5833333,.5,4.25,3,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"GRC",2014,28129.961,10892413,66.82692,1,1,89910000,18.31432,10.24459,104.9516,16.20358,4.202106,1,0,0,4.202106,1,1,1,1,1,"Greece",2.8888888,.66666669,5,3,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"GRC",2015,28260.387,10820883,64.42308,1,1,88180000,18.29489,10.24922,105.0464,16.19699,4.165472,1,0,0,4.165472,1,1,1,1,1,"Greece",3.0555556,.66666669,5.5,3,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"GRC",2016,28239.919,10775971,58.65385,1,1,86900000,18.28027,10.24849,105.0316,16.19283,4.071653,1,0,0,4.071653,1,1,1,1,1,"Greece",2.8888888,.66666669,5.5,2.5,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"GRC",2017,28604.861,10754679,56.73077,1,1,86510000,18.27577,10.26133,105.2949,16.19085,4.038317,1,0,0,4.038317,1,1,1,1,1,"Greece",2.8611112,.83333331,5.5,2.25,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GRC",2018,29141.174,10732882,58.65385,1,1,84750000,18.25522,10.27991,105.6765,16.18882,4.071653,1,0,0,4.071653,1,1,1,1,1,"Greece",2.8611112,.83333331,5.5,2.25,"Matched (3)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"IND",1990,1813.1359,8.733e+08,,0,0,1.226e+09,20.92738,7.502813,56.29221,20.58776,,0,1,1,,1,0,0,0,0,"India",.6388889,.16666667,1.75,0,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",1991,1795.3023,8.913e+08,,0,0,1.281e+09,20.97128,7.492929,56.14398,20.60816,,0,1,1,,1,0,0,0,0,"India",.6388889,.16666667,1.75,0,"Matched (3)",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",1992,1856.1706,9.093e+08,,0,0,1.314e+09,20.99612,7.526271,56.64475,20.62819,,0,1,1,,1,0,0,0,0,"India",.69444442,.33333334,1.75,0,"Matched (3)",8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",1993,1906.4121,9.274e+08,,0,0,1.345e+09,21.01999,7.552978,57.04748,20.6479,,0,1,1,,1,0,0,0,0,"India",.69444442,.33333334,1.75,0,"Matched (3)",8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",1994,1994.2269,9.456e+08,,0,0,1.392e+09,21.05385,7.598012,57.72979,20.66733,,0,1,1,,1,0,0,0,0,"India",.69444442,.33333334,1.75,0,"Matched (3)",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",1995,2104.5053,9.639e+08,,0,0,1.457e+09,21.09991,7.651836,58.55059,20.68652,,0,1,1,,1,0,0,0,0,"India",.77777779,.33333334,2,0,"Matched (3)",8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",1996,2220.8932,9.824e+08,61.30653,0,0,1.509e+09,21.13475,7.705665,59.37727,20.70547,4.115886,0,1,1,0,1,0,0,0,0,"India",.77777779,.33333334,2,0,"Matched (3)",8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",1997,2268.0431,1.001e+09,,0,0,1.568e+09,21.1729,7.726673,59.70147,20.72416,,0,1,1,,1,0,0,0,0,"India",.8611111,.33333334,2,.25,"Matched (3)",8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",1998,2364.4087,1.019e+09,64,0,0,1.602e+09,21.19444,7.768283,60.34623,20.74256,4.158883,0,1,1,0,1,0,0,0,0,"India",.8611111,.33333334,2,.25,"Matched (3)",8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",1999,2527.5083,1.038e+09,,0,0,1.678e+09,21.24104,7.834989,61.38705,20.76062,,0,1,1,,1,0,0,0,0,"India",.8611111,.33333334,2,.25,"Matched (3)",8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",2000,2578.5915,1.057e+09,62.37624,0,0,1.718e+09,21.26417,7.854999,61.701,20.7783,4.133184,0,1,1,0,1,0,0,0,0,"India",.91666669,.5,2,.25,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",2001,2656.6552,1.075e+09,,0,0,1.741e+09,21.27791,7.884823,62.17044,20.79559,,0,1,1,,1,0,0,0,0,"India",.91666669,.5,2,.25,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",2002,2711.5118,1.093e+09,53.9604,0,0,1.764e+09,21.29082,7.905262,62.49316,20.81248,3.98825,0,1,1,0,1,0,0,0,0,"India",1.0555556,.66666669,2,.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",2003,2876.7434,1.112e+09,58.91089,0,0,1.809e+09,21.31599,7.964414,63.43189,20.829,4.076026,0,1,1,0,1,0,0,0,0,"India",1.3055556,.66666669,2.75,.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",2004,3054.9189,1.130e+09,55.02392,0,0,1.895e+09,21.36237,8.024508,64.39274,20.84515,4.007768,0,1,1,0,1,0,0,0,0,"India",1.3055556,.66666669,2.75,.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",2005,3245.2999,1.148e+09,56.9378,0,0,1.970e+09,21.40114,8.084963,65.36662,20.86095,4.041959,0,1,1,0,1,0,0,0,0,"India",1.5555556,.66666669,3.5,.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",2006,3453.1057,1.165e+09,58.37321,0,0,2.066e+09,21.44867,8.147029,66.37408,20.8764,4.066857,0,1,1,0,1,0,0,0,0,"India",1.5555556,.66666669,3.5,.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"IND",2007,3661.9555,1.183e+09,56.45933,0,0,2.209e+09,21.51591,8.205752,67.33437,20.8915,4.033521,0,1,1,0,1,0,0,0,0,"India",1.5,.5,3.5,.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"IND",2008,3720.0926,1.201e+09,57.69231,0,0,2.309e+09,21.56023,8.221504,67.59313,20.90615,4.055124,0,1,1,0,1,0,0,0,0,"India",1.5,.5,3.5,.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"IND",2009,3956.359,1.218e+09,54.9763,0,0,2.453e+09,21.62044,8.283079,68.6094,20.92025,4.006902,0,1,1,0,1,0,0,0,0,"India",1.5833334,.5,3.5,.75,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"IND",2010,4234.9796,1.234e+09,54.02843,0,0,2.564e+09,21.66488,8.351133,69.74142,20.93375,3.98951,0,1,1,0,1,0,0,0,0,"India",1.6944444,.33333334,3.75,1,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"IND",2011,4399.8882,1.250e+09,52.58216,0,0,2.671e+09,21.70579,8.389335,70.38094,20.94664,3.962377,0,1,1,0,1,0,0,0,0,"India",1.7777778,.33333334,3.75,1.25,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"IND",2012,4583.1732,1.266e+09,52.58216,0,0,2.814e+09,21.75787,8.430147,71.06738,20.95895,3.962377,0,1,1,0,1,0,0,0,0,"India",1.8611112,.33333334,3.75,1.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"IND",2013,4818.5226,1.281e+09,53.05164,0,0,2.876e+09,21.77966,8.480223,71.91418,20.97078,3.971266,0,1,1,0,1,0,0,0,0,"India",1.7777778,.33333334,3.75,1.25,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"IND",2014,5116.6291,1.296e+09,55.28846,0,1,3.049e+09,21.83801,8.540251,72.93588,20.98224,4.012564,0,1,1,0,1,0,0,0,0,"India",1.8611112,.33333334,3.75,1.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"IND",2015,5464.3941,1.310e+09,55.76923,1,1,3.064e+09,21.84287,8.606009,74.06339,20.99341,4.021222,0,1,1,4.021222,1,0,0,0,0,"India",1.9722222,.66666669,3.75,1.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"IND",2016,5851.3949,1.325e+09,53.36538,1,1,3.103e+09,21.85567,8.674436,75.24583,21.00431,3.977162,0,1,1,3.977162,1,0,0,0,0,"India",2.5277777,.83333331,5.25,1.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"IND",2017,6182.9221,1.339e+09,53.36538,1,1,3.230e+09,21.89572,8.729547,76.20499,21.01495,3.977162,0,1,1,3.977162,1,0,0,0,0,"India",2.5277777,.83333331,5.25,1.5,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"IND",2018,6518.8451,1.353e+09,55.28846,1,1,3.375e+09,21.93966,8.782453,77.13147,21.02533,4.012564,0,1,1,4.012564,1,0,0,0,0,"India",2.6944444,.83333331,5.25,2,"Matched (3)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ITA",1990,36585.68,56719240,,0,0,4.913e+08,20.01246,10.50741,110.4057,17.85362,,1,0,0,,1,1,0,0,0,"Italy",1.6111112,.83333331,1.5,2.5,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",1991,37122.822,56758521,,0,0,4.889e+08,20.00757,10.52199,110.7122,17.85432,,1,0,0,,1,1,0,0,0,"Italy",1.5,1,1.5,2,"Matched (3)",9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",1992,76323.305,56797087,,0,0,4.856e+08,20.00094,11.24273,126.3991,17.855,,1,0,0,,1,1,0,0,0,"Italy",1.5833334,1,1.5,2.25,"Matched (3)",9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",1993,37065.434,56831821,,0,0,4.793e+08,19.98788,10.52044,110.6797,17.85561,,1,0,0,,1,1,0,0,0,"Italy",1.3333334,1,1.5,1.5,"Matched (3)",9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",1994,37855.008,56843400,,0,0,4.740e+08,19.97678,10.54152,111.1236,17.85581,,1,0,0,,1,1,0,0,0,"Italy",1.3333334,1,1.5,1.5,"Matched (3)",9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",1995,38947.201,56844303,,0,0,4.990e+08,20.02816,10.56996,111.7241,17.85583,,1,0,0,,1,1,0,0,0,"Italy",1.4166666,1,1.5,1.75,"Matched (3)",9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",1996,39429.496,56860281,84.42211,0,0,4.953e+08,20.02059,10.58227,111.9844,17.85611,4.435829,1,0,0,0,1,1,0,0,0,"Italy",1.4166666,1,1.5,1.75,"Matched (3)",9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",1997,40129.902,56890372,,0,0,4.990e+08,20.0282,10.59988,112.3574,17.85664,,1,0,0,,1,1,0,0,0,"Italy",1.3333334,1,1.5,1.5,"Matched (3)",9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",1998,40844.746,56906744,76.5,0,0,5.103e+08,20.05057,10.61753,112.732,17.85692,4.337291,1,0,0,0,1,1,0,0,0,"Italy",1.5833334,1.5,1.5,1.75,"Matched (3)",9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",1999,41501.788,56916317,,0,0,5.176e+08,20.06464,10.63349,113.0711,17.85709,,1,0,0,,1,1,0,0,0,"Italy",1.5,1.5,1.5,1.5,"Matched (3)",9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",2000,43053.933,56942108,77.22772,0,0,5.225e+08,20.07408,10.67021,113.8534,17.85755,4.346758,1,0,0,0,1,1,0,0,0,"Italy",1.7777778,1.3333334,2.5,1.5,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",2001,43869.428,56974100,,0,0,5.207e+08,20.07061,10.68897,114.2542,17.85811,,1,0,0,,1,1,0,0,0,"Italy",1.7777778,1.3333334,2.5,1.5,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",2002,43915.385,57059007,74.75247,0,0,5.207e+08,20.07061,10.69002,114.2765,17.8596,4.314182,1,0,0,0,1,1,0,0,0,"Italy",1.9166666,1.5,2.5,1.75,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",2003,43781.22,57313203,73.26733,0,0,5.475e+08,20.12082,10.68696,114.2111,17.86404,4.294115,1,0,0,0,1,1,0,0,0,"Italy",1.9166666,1.5,2.5,1.75,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",2004,44118.037,57685327,68.42105,0,0,5.586e+08,20.14093,10.69462,114.375,17.87051,4.22568,1,0,0,0,1,1,0,0,0,"Italy",1.9722222,1.6666666,2.5,1.75,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",2005,44260.827,57969484,64.11483,0,0,5.599e+08,20.14322,10.69785,114.4441,17.87543,4.160676,1,0,0,0,1,1,0,0,0,"Italy",2.2222223,1.6666666,2.5,2.5,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",2006,44918.17,58143979,62.20096,0,0,5.475e+08,20.12082,10.7126,114.7598,17.87843,4.130371,1,0,0,0,1,1,0,0,0,"Italy",3.1388888,2.1666667,4.75,2.5,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ITA",2007,45356.537,58438310,64.11483,0,0,5.407e+08,20.10841,10.72231,114.9679,17.88348,4.160676,1,0,0,0,1,1,0,0,0,"Italy",2.9722223,1.6666666,4.75,2.5,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ITA",2008,44623.602,58826731,63.46154,0,0,5.259e+08,20.08053,10.70602,114.6188,17.89011,4.150434,1,0,0,0,1,1,0,0,1,"Italy",3.0833333,2,4.75,2.5,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ITA",2009,42074.921,59095365,62.55924,0,0,4.770e+08,19.98296,10.64721,113.363,17.89466,4.136114,1,0,0,0,1,1,0,0,1,"Italy",3.2777777,1.8333334,5,3,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ITA",2010,42664.355,59277417,63.50711,0,0,4.855e+08,20.00061,10.66112,113.6595,17.89774,4.151152,1,0,0,0,1,1,0,0,1,"Italy",3.4722223,2.6666667,5,2.75,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ITA",2011,42892.306,59379449,64.78873,0,0,4.746e+08,19.97796,10.66645,113.7731,17.89946,4.171132,1,0,0,0,1,1,0,0,1,"Italy",3.5,2.5,5,3,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ITA",2012,41501.711,59539717,63.84977,0,0,4.567e+08,19.93956,10.63349,113.0711,17.90215,4.156533,1,0,0,0,1,1,0,0,1,"Italy",3.5833333,2,5,3.75,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ITA",2013,40268.113,60233948,63.84977,0,0,4.249e+08,19.86744,10.60332,112.4303,17.91375,4.156533,1,0,0,0,1,1,0,0,1,"Italy",3.6666667,2,5.5,3.5,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ITA",2014,39898.526,60789140,68.26923,1,1,4.052e+08,19.81999,10.59409,112.2348,17.92292,4.223459,1,0,0,4.223459,1,1,0,0,1,"Italy",4,2,6,4,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ITA",2015,40247.829,60730582,64.90385,1,1,4.162e+08,19.84656,10.60281,112.4196,17.92196,4.172907,1,0,0,4.172907,1,1,0,0,1,"Italy",4.0555553,2.1666667,6,4,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ITA",2016,40837.738,60627498,64.90385,1,1,4.115e+08,19.8352,10.61736,112.7284,17.92026,4.172907,1,0,0,4.172907,1,1,0,0,1,"Italy",4.0555553,2.1666667,6,4,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ITA",2017,41581.121,60536709,62.98077,1,1,4.058e+08,19.8213,10.6354,113.1118,17.91876,4.142829,1,0,0,4.142829,1,1,0,0,1,"Italy",4.0555553,2.1666667,6,4,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ITA",2018,42045.921,60421760,61.53846,1,1,3.996e+08,19.80597,10.64652,113.3483,17.91686,4.119662,1,0,0,4.119662,1,1,0,0,1,"Italy",3.7777777,2.3333333,6,3,"Matched (3)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NLD",1990,36461.419,14951510,,0,0,2.040e+08,19.13343,10.50401,110.3342,16.52032,,1,0,0,,1,1,0,0,0,"Netherlands",1.5555556,.66666669,2,2,"Matched (3)",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NLD",1991,37057.583,15069798,,0,0,2.093e+08,19.15937,10.52023,110.6752,16.5282,,1,0,0,,1,1,0,0,0,"Netherlands",1.5555556,.66666669,2,2,"Matched (3)",10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NLD",1992,76323.305,15184166,,0,0,2.087e+08,19.15641,11.24273,126.3991,16.53576,,1,0,0,,1,1,0,0,0,"Netherlands",1.5555556,.66666669,2,2,"Matched (3)",10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NLD",1993,37613.252,15290368,,0,0,2.142e+08,19.18251,10.53511,110.9886,16.54273,,1,0,0,,1,1,0,0,0,"Netherlands",1.5555556,.66666669,2,2,"Matched (3)",10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NLD",1994,38494.218,15382838,,0,0,2.140e+08,19.1813,10.55826,111.4769,16.54876,,1,0,0,,1,1,0,0,0,"Netherlands",1.6111112,.83333331,2,2,"Matched (3)",10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NLD",1995,39498.137,15459006,,0,0,2.194e+08,19.20622,10.58401,112.0212,16.5537,,1,0,0,,1,1,0,0,0,"Netherlands",1.4444444,.83333331,2,1.5,"Matched (3)",10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
